Version,File Name,Size(LOC), LOC_Touched,NR,NFix,NAuth,LOC_Added,MAX_LOC_Added,AVG_LOC_Added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Age,Weighted_Age,Buggy
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,63,67,2,0,2,63,63,63,63,63,31,378,207,189,22,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,37,37,1,0,1,37,37,37,37,37,37,207,207,207,0,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,64,65,2,0,2,64,64,64,64,64,32,378,207,189,22,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,124,127,2,0,2,124,124,124,124,124,62,378,207,189,22,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,160,167,4,0,2,160,159,80,160,159,40,500,207,125,33,0,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,36,41,2,0,2,36,36,36,36,36,18,378,207,189,22,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,58,60,2,0,2,58,57,29,58,57,29,300,207,150,33,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,62,1,0,1,62,62,62,62,62,62,207,207,207,0,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,130,142,4,0,2,130,129,65,130,129,32,500,207,125,33,0,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,74,76,2,0,2,74,73,37,74,73,37,300,207,150,33,0,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,83,86,3,0,2,83,82,41,83,82,27,471,207,157,33,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74,74,1,0,1,74,74,74,74,74,74,207,207,207,0,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,48,50,2,0,2,48,48,48,48,48,24,236,207,118,33,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,60,61,2,0,2,60,60,60,60,60,30,378,207,189,22,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,70,76,3,0,2,70,70,70,70,70,23,407,207,135,33,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,183,202,4,0,2,183,180,91,183,180,45,500,207,125,33,0,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,53,53,1,0,1,53,53,53,53,53,53,207,207,207,0,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,452,472,4,0,2,452,450,150,452,450,113,471,207,157,33,0,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,39,39,1,0,1,39,39,39,39,39,39,207,207,207,0,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,78,82,2,0,2,78,78,78,78,78,39,378,207,189,22,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,64,65,2,0,2,64,64,64,64,64,32,378,207,189,22,0,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,31,32,2,0,2,31,31,31,31,31,15,378,207,189,22,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,57,61,2,0,2,57,57,57,57,57,28,378,207,189,22,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,104,111,2,0,2,104,104,104,104,104,52,378,207,189,22,0,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,32,32,1,0,1,32,32,32,32,32,32,207,207,207,0,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,227,279,3,0,2,227,226,113,227,226,75,471,207,157,33,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,197,208,4,0,3,197,187,65,197,187,49,474,207,118,33,0,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,75,81,2,0,2,75,75,75,75,75,37,378,207,189,22,0,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,28,1,0,1,28,28,28,28,28,28,207,207,207,0,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,52,54,2,0,2,52,52,52,52,52,26,378,207,189,22,0,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,429,506,3,0,2,429,428,214,429,428,143,471,207,157,33,0,YES
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,104,134,2,0,2,104,104,104,104,104,52,378,207,189,22,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,35,1,0,1,35,35,35,35,35,35,207,207,207,0,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,98,99,2,0,2,98,98,98,98,98,49,378,207,189,22,0,NO
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,79,94,3,0,2,79,78,39,79,78,26,471,207,157,33,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java,230,250,3,0,2,230,230,230,230,230,76,407,207,135,33,0,YES
1,hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java,58,60,2,0,2,58,57,29,58,57,29,378,207,189,22,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java,65,68,2,0,2,65,65,65,65,65,32,378,207,189,22,0,YES
1,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java,116,116,1,0,1,116,116,116,116,116,116,207,207,207,0,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java,166,177,2,0,2,166,166,166,166,166,83,378,207,189,22,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,134,138,3,0,2,134,133,67,134,133,44,471,207,157,33,0,YES
1,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java,222,230,4,0,2,222,221,111,222,221,55,500,207,125,33,0,YES
1,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,693,731,3,0,2,693,692,346,693,692,231,407,207,135,33,0,YES
1,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,93,101,3,0,2,93,93,93,93,93,31,407,207,135,33,0,YES
1,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,260,276,3,0,2,260,260,260,260,260,86,407,207,135,33,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,170,170,1,0,1,170,170,170,170,170,170,207,207,207,0,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,168,186,8,0,3,168,126,33,168,126,21,542,207,67,33,0,YES
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java,112,114,2,0,2,112,112,112,112,112,56,378,207,189,22,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java,48,55,2,0,2,48,48,48,48,48,24,378,207,189,22,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java,76,79,2,0,2,76,76,76,76,76,38,378,207,189,22,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,129,131,2,0,2,129,129,129,129,129,64,378,207,189,22,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java,53,53,1,0,1,53,53,53,53,53,53,207,207,207,0,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java,306,311,3,0,2,306,305,153,306,305,102,471,207,157,33,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java,54,54,1,0,1,54,54,54,54,54,54,207,207,207,0,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java,268,277,2,0,2,268,268,268,268,268,134,378,207,189,22,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java,62,64,2,0,2,62,61,31,62,61,31,300,207,150,33,0,YES
1,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java,52,53,2,0,2,52,52,52,52,52,26,378,207,189,22,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java,206,223,2,0,2,206,206,206,206,206,103,378,207,189,22,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java,129,133,3,0,2,129,128,64,129,128,43,266,171,88,10,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java,64,66,2,0,2,64,64,64,64,64,32,378,207,189,22,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java,206,206,1,0,1,206,206,206,206,206,206,3,3,3,0,0,YES
1,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java,315,319,4,0,3,315,311,105,315,311,78,473,207,118,33,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java,51,51,1,0,1,51,51,51,51,51,51,207,207,207,0,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java,57,57,1,0,1,57,57,57,57,57,57,207,207,207,0,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java,47,47,1,0,1,47,47,47,47,47,47,207,207,207,0,0,NO
1,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java,92,93,2,0,2,92,92,92,92,92,46,378,207,189,22,0,NO
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,215,227,3,0,1,215,177,71,215,177,71,0,0,0,8,0,NO
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,271,284,2,0,1,271,260,135,271,260,135,0,0,0,8,0,NO
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,451,538,5,0,3,455,425,113,451,425,90,0,0,0,13,0,YES
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,137,0,0,0,2,0,0,0,0,0,0,0,0,0,33,0,NO
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,368,293,2,0,3,124,123,62,124,123,62,0,0,0,58,0,YES
2,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java,216,220,4,0,2,216,211,72,216,211,54,0,0,0,13,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,764,1009,20,0,4,175,53,12,0,53,0,0,0,0,60,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,51,54,2,0,2,52,52,52,51,52,25,0,0,0,10,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,150,63,2,0,4,58,53,29,58,53,29,0,0,0,58,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,31,35,2,0,2,33,33,33,31,33,15,0,0,0,10,0,NO
2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,180,0,0,0,2,0,0,0,0,0,0,12,12,12,33,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,196,202,2,0,1,196,195,98,196,195,98,0,0,0,10,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,473,501,12,0,4,142,59,17,2,59,0,12,12,12,62,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,40,1,0,1,40,40,40,40,40,40,0,0,0,0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,255,126,4,0,3,51,20,12,51,20,12,12,12,12,62,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,379,400,4,0,3,379,211,126,379,211,94,0,0,0,10,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,509,561,7,0,3,525,378,131,509,378,72,12,12,12,13,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,32,1,0,1,32,32,32,32,32,32,0,0,0,0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,66,77,2,0,1,69,69,69,66,69,33,0,0,0,4,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,187,214,4,0,2,189,183,63,187,183,46,12,12,12,8,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,576,589,3,0,2,576,550,192,576,550,192,0,0,0,3,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,158,161,3,0,1,158,157,79,158,157,52,0,0,0,12,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,46,670,8,0,4,37,21,9,0,21,0,0,0,0,57,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,27,132,2,0,1,79,79,79,27,79,13,0,0,0,6,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,788,841,7,0,3,788,712,157,788,712,112,0,0,0,11,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,60,60,1,0,1,60,60,60,60,60,60,0,0,0,0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,62,197,5,0,3,36,30,18,0,30,0,0,0,0,54,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,88,143,2,0,1,113,113,113,88,113,44,0,0,0,4,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,52,56,2,0,1,53,53,53,52,53,26,0,0,0,4,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,163,9,2,0,3,6,4,3,6,4,3,0,0,0,60,6,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,91,91,1,0,1,91,91,91,91,91,91,0,0,0,0,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES
2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,139,12,1,0,3,2,2,2,2,2,2,24,12,12,60,5,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,282,11,1,0,3,11,11,11,11,11,11,0,0,0,52,4,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,216,19,3,0,3,11,7,5,11,7,3,0,0,0,61,3,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,582,192,6,0,4,75,68,25,34,68,5,0,0,0,61,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,800,91,4,0,3,72,62,24,72,62,18,0,0,0,31,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,55,9,1,0,2,5,5,5,5,5,5,0,0,0,43,4,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,184,10,3,0,3,1,1,1,0,1,0,0,0,0,60,6,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,65,13,1,0,3,4,4,4,4,4,4,0,0,0,45,3,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,150,33,2,0,3,0,0,0,0,0,0,0,0,0,58,1,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,81,0,0,0,3,0,0,0,0,0,0,0,0,0,34,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,84,0,0,0,2,0,0,0,0,0,0,0,0,0,33,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,905,222,9,0,4,143,65,20,143,65,15,0,0,0,60,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,312,70,5,0,4,64,44,16,64,44,12,0,0,0,58,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,171,5,1,0,3,2,2,2,2,2,2,0,0,0,52,10,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,153,76,6,0,4,3,2,1,0,2,0,0,0,0,60,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,84,26,1,0,3,17,17,17,17,17,17,0,0,0,43,1,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,169,5,2,0,3,4,4,4,4,4,2,0,0,0,60,12,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,189,17,3,0,4,16,15,8,16,15,5,0,0,0,52,3,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,127,59,5,0,2,24,14,8,24,14,4,0,0,0,43,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,79,2,1,0,2,1,1,1,1,1,1,0,0,0,27,13,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,90,23,1,0,3,3,3,3,3,3,3,0,0,0,45,1,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,85,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,113,11,2,0,3,9,9,9,8,9,4,12,12,12,29,2,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,276,61,3,0,2,60,30,20,60,30,20,0,0,0,24,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,549,187,6,0,3,177,110,35,172,110,28,0,0,0,24,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,27,27,1,0,1,27,27,27,27,27,27,0,0,0,0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,88,89,2,0,1,88,84,44,88,84,44,0,0,0,8,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,283,36,4,0,3,30,23,10,30,23,7,0,0,0,23,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,175,33,2,0,2,3,3,3,0,3,0,0,0,0,17,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,507,45,4,0,2,9,6,4,0,6,0,0,0,0,17,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,209,5,1,0,1,5,5,5,5,5,5,0,0,0,23,4,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,147,5,1,0,1,3,3,3,3,3,3,0,0,0,7,1,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,98,1,1,0,1,0,0,0,0,0,0,0,0,0,23,23,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,132,132,1,0,1,132,132,132,132,132,132,0,0,0,0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,236,236,1,0,1,236,236,236,236,236,236,0,0,0,0,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,227,49,3,0,4,46,26,23,46,26,15,0,0,0,60,1,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,172,20,3,0,3,18,8,6,18,8,6,0,0,0,60,3,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,507,153,9,0,3,114,59,16,114,59,12,0,0,0,60,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,90,90,1,0,1,90,90,90,90,90,90,0,0,0,0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,58,58,1,0,1,58,58,58,58,58,58,0,0,0,0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,132,0,0,0,3,0,0,0,0,0,0,0,0,0,34,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,529,13,4,0,3,0,0,0,0,0,0,0,0,0,59,4,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,694,205,10,0,4,99,43,14,91,43,9,0,0,0,60,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,174,0,0,0,2,0,0,0,0,0,0,0,0,0,33,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,148,0,0,0,2,0,0,0,0,0,0,0,0,0,33,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,92,2,1,0,3,0,0,0,0,0,0,0,0,0,58,29,NO
2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,665,666,2,0,1,665,665,665,665,665,332,12,12,12,8,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,55,55,1,0,1,55,55,55,55,55,55,0,0,0,0,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,256,43,3,0,4,22,19,7,22,19,7,0,0,0,61,1,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,54,0,0,0,3,0,0,0,0,0,0,0,0,0,34,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,38,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,98,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,39,0,0,0,2,0,0,0,0,0,0,0,0,0,33,0,NO
2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,69,0,0,0,3,0,0,0,0,0,0,12,12,12,34,0,YES
2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,94,0,0,0,1,0,0,0,0,0,0,12,12,12,0,0,YES
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java,582,626,9,0,3,591,394,147,582,394,64,0,0,0,15,0,YES
